user_id,install_date,last_active_date,subscription_type,country,total_sessions,page_views,download_clicks,activation_status,days_active,pro_upgrade_date,plan_type,monthly_revenue,churned
14347,2/15/2023,4/30/2023,Pro,UK,180,360,0,1,74,4/30/2023,Enterprise,99,0
14348,12/18/2023,12/23/2023,Pro,India,95,190,0,1,5,12/23/2023,Basic,49,1
14349,5/8/2023,10/2/2023,Free,Germany,109,327,0,1,147,,,0,0
14350,7/8/2023,11/17/2023,Free,USA,37,185,0,1,132,,,0,0
14351,5/25/2023,12/8/2023,Free,USA,8,40,0,1,197,,,0,0
14352,5/5/2023,11/25/2023,Free,India,99,99,0,1,204,,,0,0
14353,10/20/2023,12/22/2023,Free,France,116,232,1,1,63,,,0,0
14354,11/4/2023,11/10/2023,Free,Australia,134,536,0,1,6,,,0,1
14355,5/24/2023,7/29/2023,Free,USA,10,10,0,1,66,,,0,0
14356,11/19/2023,12/8/2023,Free,UK,110,330,0,1,19,,,0,1
14357,4/14/2023,6/11/2023,Free,Germany,92,460,0,1,58,,,0,0
14358,8/21/2023,12/16/2023,Pro,UK,296,592,0,1,117,12/16/2023,Enterprise,49,0
14359,10/13/2023,11/14/2023,Free,Australia,108,216,0,1,32,,,0,0
14360,9/9/2023,10/25/2023,Free,USA,69,345,1,1,46,,,0,0
14361,5/9/2023,7/11/2023,Free,UK,36,72,0,1,63,,,0,0
14362,12/4/2023,12/26/2023,Pro,UK,71,355,0,1,22,12/26/2023,Basic,99,1
14363,5/17/2023,10/4/2023,Free,France,33,165,0,1,140,,,0,0
14364,4/13/2023,1/1/2024,Pro,USA,243,486,0,1,263,1/1/2024,Basic,99,0
14365,6/3/2023,6/10/2023,Free,France,47,47,0,1,7,,,0,1
14366,8/9/2023,8/30/2023,Free,France,145,145,0,1,21,,,0,1
14367,6/11/2023,6/24/2023,Free,France,126,126,0,1,13,,,0,1
14368,9/5/2023,10/13/2023,Free,Canada,2,10,1,0,38,,,0,0
14369,2/24/2023,12/31/2023,Free,Germany,22,66,0,1,310,,,0,0
14370,11/11/2023,12/13/2023,Pro,Germany,134,536,0,1,32,12/13/2023,Basic,29,0
14371,6/27/2023,10/24/2023,Free,France,47,94,0,1,119,,,0,0
14372,9/22/2023,9/30/2023,Free,France,11,11,0,1,8,,,0,1
14373,3/13/2023,6/13/2023,Pro,Canada,296,1480,0,1,92,6/13/2023,Basic,29,0
14374,12/4/2023,12/30/2023,Free,Canada,99,198,0,1,26,,,0,1
14375,5/4/2023,11/3/2023,Free,Canada,42,126,0,1,183,,,0,0
14376,3/8/2023,6/26/2023,Pro,USA,17,34,0,1,110,6/26/2023,Basic,49,0
14377,4/21/2023,4/24/2023,Free,USA,21,105,0,1,3,,,0,1
14378,6/26/2023,8/17/2023,Free,USA,121,605,0,1,52,,,0,0
14379,12/22/2023,1/1/2024,Free,Australia,144,288,0,1,10,,,0,1
14380,7/26/2023,10/31/2023,Pro,Germany,240,720,0,1,97,10/31/2023,Standard,49,0
14381,10/14/2023,12/8/2023,Free,India,87,174,0,1,55,,,0,0
14382,9/8/2023,10/16/2023,Free,UK,87,435,0,1,38,,,0,0
14383,11/25/2023,12/29/2023,Pro,India,41,164,0,1,34,12/29/2023,Basic,29,0
14384,6/14/2023,8/7/2023,Free,India,117,234,0,1,54,,,0,0
14385,7/8/2023,11/18/2023,Pro,Canada,72,144,0,1,133,11/18/2023,Basic,99,0
14386,12/19/2023,12/28/2023,Free,France,116,580,0,1,9,,,0,1
14387,5/22/2023,7/2/2023,Free,India,109,218,0,1,41,,,0,0
14388,4/11/2023,8/29/2023,Pro,France,39,195,0,1,140,8/29/2023,Standard,49,0
14389,2/6/2023,10/9/2023,Pro,India,232,232,0,1,245,10/9/2023,Enterprise,49,0
14390,11/23/2023,12/26/2023,Free,Germany,22,22,0,1,33,,,0,0
14391,11/14/2023,12/18/2023,Free,Australia,80,160,0,1,34,,,0,0
14392,11/15/2023,12/4/2023,Free,Germany,25,50,0,1,19,,,0,1
14393,5/22/2023,12/21/2023,Free,India,119,119,0,1,213,,,0,0
14394,7/15/2023,11/11/2023,Free,UK,17,68,0,1,119,,,0,0
14395,5/11/2023,10/6/2023,Pro,UK,251,1004,0,1,148,10/6/2023,Enterprise,49,0
14396,12/4/2023,12/10/2023,Free,India,120,120,0,1,6,,,0,1
14397,6/11/2023,12/29/2023,Pro,Germany,172,516,0,1,201,12/29/2023,Standard,49,0
14398,6/23/2023,10/5/2023,Pro,France,272,272,0,1,104,10/5/2023,Enterprise,99,0
14399,7/18/2023,9/12/2023,Free,Australia,67,335,0,1,56,,,0,0
14400,1/10/2023,7/1/2023,Free,Canada,85,255,0,1,172,,,0,0
14401,6/28/2023,7/21/2023,Free,France,114,570,0,1,23,,,0,1
14402,6/7/2023,9/13/2023,Free,France,47,188,0,1,98,,,0,0
14403,3/8/2023,8/26/2023,Free,UK,7,7,1,1,171,,,0,0
14404,3/2/2023,8/21/2023,Free,France,65,195,0,1,172,,,0,0
14405,8/18/2023,9/26/2023,Free,USA,37,185,0,1,39,,,0,0
14406,2/15/2023,9/2/2023,Free,Australia,149,149,0,1,199,,,0,0
14407,10/26/2023,11/27/2023,Free,India,50,150,0,1,32,,,0,0
14408,5/23/2023,12/4/2023,Free,Canada,45,225,0,1,195,,,0,0
14409,3/11/2023,3/17/2023,Pro,Australia,294,588,0,1,6,3/17/2023,Enterprise,99,1
14410,4/13/2023,8/20/2023,Free,UK,123,492,0,1,129,,,0,0
14411,2/11/2023,12/29/2023,Pro,India,251,502,0,1,321,12/29/2023,Enterprise,49,0
14412,4/22/2023,10/29/2023,Free,USA,78,312,0,1,190,,,0,0
14413,9/14/2023,12/19/2023,Free,Australia,130,260,0,1,96,,,0,0
14414,7/15/2023,8/29/2023,Free,India,89,178,0,1,45,,,0,0
14415,9/29/2023,11/16/2023,Free,USA,62,186,0,1,48,,,0,0
14416,4/6/2023,7/23/2023,Free,India,65,195,0,1,108,,,0,0
14417,2/16/2023,4/1/2023,Free,Germany,21,84,0,1,44,,,0,0
14418,10/7/2023,11/19/2023,Free,India,147,735,1,1,43,,,0,0
14419,7/18/2023,7/29/2023,Pro,Australia,275,550,0,1,11,7/29/2023,Enterprise,49,1
14420,9/30/2023,10/12/2023,Free,USA,86,344,0,1,12,,,0,1
14421,8/2/2023,12/6/2023,Free,Germany,138,276,0,1,126,,,0,0
14422,9/12/2023,12/18/2023,Free,France,36,180,0,1,97,,,0,0
14423,4/20/2023,10/24/2023,Pro,Germany,90,90,0,1,187,10/24/2023,Basic,29,0
14424,1/12/2023,11/14/2023,Free,India,7,35,0,1,306,,,0,0
14425,4/10/2023,8/10/2023,Free,Germany,22,22,0,1,122,,,0,0
14426,10/26/2023,11/9/2023,Pro,Germany,158,632,0,1,14,11/9/2023,Standard,29,1
14427,5/19/2023,12/3/2023,Free,India,107,214,1,1,198,,,0,0
14428,3/13/2023,5/12/2023,Free,India,53,212,0,1,60,,,0,0
14429,4/14/2023,4/28/2023,Pro,USA,19,76,0,1,14,4/28/2023,Standard,99,1
14430,7/3/2023,8/10/2023,Free,Germany,141,141,0,1,38,,,0,0
14431,6/11/2023,8/11/2023,Free,USA,12,36,1,1,61,,,0,0
14432,2/26/2023,10/27/2023,Free,Australia,147,147,0,1,243,,,0,0
14433,3/13/2023,10/5/2023,Pro,France,299,897,1,1,206,10/5/2023,Enterprise,29,0
14434,7/19/2023,8/9/2023,Free,India,114,228,0,1,21,,,0,1
14435,3/14/2023,9/19/2023,Free,USA,118,472,0,1,189,,,0,0
14436,12/3/2023,12/5/2023,Free,France,104,520,0,1,2,,,0,1
14437,7/7/2023,9/3/2023,Free,USA,106,318,0,1,58,,,0,0
14438,8/16/2023,9/6/2023,Pro,Germany,16,32,1,1,21,9/6/2023,Basic,29,1
14439,12/4/2023,12/11/2023,Free,India,90,450,0,1,7,,,0,1
14440,11/28/2023,12/14/2023,Free,Canada,75,225,1,1,16,,,0,1
14441,4/27/2023,7/26/2023,Free,Canada,125,250,1,1,90,,,0,0
14442,1/14/2023,11/4/2023,Pro,UK,202,808,0,1,294,11/4/2023,Standard,49,0
14443,11/3/2023,11/27/2023,Free,India,44,132,0,1,24,,,0,1
14444,3/7/2023,7/30/2023,Pro,India,263,526,0,1,145,7/30/2023,Basic,49,0
14445,12/23/2023,1/1/2024,Free,UK,75,75,1,1,9,,,0,1
14446,6/7/2023,10/14/2023,Free,Germany,110,110,1,1,129,,,0,0
14447,7/12/2023,8/28/2023,Free,UK,109,545,1,1,47,,,0,0
14448,11/29/2023,12/4/2023,Free,Germany,129,516,0,1,5,,,0,1
14449,4/27/2023,5/29/2023,Free,Australia,146,146,0,1,32,,,0,0
14450,11/6/2023,12/28/2023,Free,USA,91,273,0,1,52,,,0,0
14451,4/2/2023,10/23/2023,Free,USA,110,550,1,1,204,,,0,0
14452,5/26/2023,6/3/2023,Free,UK,120,480,0,1,8,,,0,1
14453,5/2/2023,6/28/2023,Free,Australia,125,500,1,1,57,,,0,0
14454,2/17/2023,11/22/2023,Free,India,93,186,0,1,278,,,0,0
14455,6/11/2023,12/18/2023,Free,Australia,8,32,0,1,190,,,0,0
14456,11/25/2023,12/9/2023,Free,Canada,117,585,0,1,14,,,0,1
14457,6/20/2023,12/7/2023,Free,Canada,83,249,0,1,170,,,0,0
14458,3/10/2023,6/25/2023,Free,India,133,399,0,1,107,,,0,0
14459,3/26/2023,5/18/2023,Free,Canada,28,140,1,1,53,,,0,0
14460,1/11/2023,2/3/2023,Free,Canada,5,20,0,1,23,,,0,1
14461,10/12/2023,11/12/2023,Free,France,106,424,0,1,31,,,0,0
14462,5/3/2023,6/1/2023,Free,Australia,41,123,0,1,29,,,0,1
14463,11/6/2023,12/29/2023,Pro,India,218,1090,0,1,53,12/29/2023,Enterprise,99,0
14464,12/21/2023,12/21/2023,Free,USA,78,156,0,1,0,,,0,1
14465,3/11/2023,9/26/2023,Pro,Australia,90,270,0,1,199,9/26/2023,Basic,49,0
14466,9/7/2023,12/6/2023,Pro,Germany,192,384,0,1,90,12/6/2023,Basic,99,0
14467,4/20/2023,10/13/2023,Free,India,59,236,0,1,176,,,0,0
14468,6/14/2023,8/26/2023,Pro,USA,46,184,0,1,73,8/26/2023,Standard,99,0
14469,11/24/2023,12/26/2023,Free,France,38,114,0,1,32,,,0,0
14470,6/25/2023,12/19/2023,Free,UK,51,204,0,1,177,,,0,0
14471,10/17/2023,12/6/2023,Free,USA,14,14,0,1,50,,,0,0
14472,1/1/2024,1/1/2024,Free,Canada,20,60,0,1,0,,,0,1
14473,6/5/2023,6/22/2023,Pro,France,168,672,0,1,17,6/22/2023,Standard,49,1
14474,6/29/2023,9/5/2023,Free,Australia,118,236,0,1,68,,,0,0
14475,10/1/2023,10/17/2023,Free,Australia,1,1,0,0,16,,,0,1
14476,10/9/2023,11/30/2023,Free,UK,48,48,0,1,52,,,0,0
14477,7/17/2023,9/2/2023,Free,UK,102,510,0,1,47,,,0,0
14478,1/1/2024,1/1/2024,Free,USA,142,284,0,1,0,,,0,1
14479,12/1/2023,12/9/2023,Free,India,111,555,0,1,8,,,0,1
14480,3/10/2023,6/30/2023,Free,UK,150,600,0,1,112,,,0,0
14481,10/6/2023,10/14/2023,Free,France,146,146,0,1,8,,,0,1
14482,9/3/2023,12/11/2023,Free,Australia,149,745,0,1,99,,,0,0
14483,1/13/2023,5/19/2023,Free,UK,34,136,1,1,126,,,0,0
14484,10/24/2023,11/23/2023,Free,India,109,545,0,1,30,,,0,0
14485,7/10/2023,10/18/2023,Free,USA,99,297,0,1,100,,,0,0
14486,11/19/2023,12/27/2023,Pro,Canada,279,558,1,1,38,12/27/2023,Standard,29,0
14487,2/11/2023,8/14/2023,Free,Germany,33,33,0,1,184,,,0,0
14488,8/17/2023,10/5/2023,Pro,France,266,1330,0,1,49,10/5/2023,Enterprise,99,0
14489,5/22/2023,10/28/2023,Pro,France,139,556,0,1,159,10/28/2023,Basic,29,0
14490,8/17/2023,9/26/2023,Free,UK,7,21,0,1,40,,,0,0
14491,2/1/2023,12/17/2023,Free,India,140,140,0,1,319,,,0,0
14492,6/19/2023,6/28/2023,Free,USA,146,146,0,1,9,,,0,1
14493,1/11/2023,12/14/2023,Free,USA,37,74,0,1,337,,,0,0
14494,9/19/2023,12/19/2023,Free,USA,141,705,0,1,91,,,0,0
14495,10/17/2023,11/11/2023,Pro,Germany,45,135,0,1,25,11/11/2023,Standard,49,1
14496,8/11/2023,12/8/2023,Free,Canada,103,515,0,1,119,,,0,0
14497,8/8/2023,11/13/2023,Free,USA,99,297,0,1,97,,,0,0
14498,8/23/2023,11/30/2023,Pro,UK,134,134,0,1,99,11/30/2023,Enterprise,49,0
14499,5/14/2023,7/19/2023,Free,France,65,260,0,1,66,,,0,0
14500,11/9/2023,11/10/2023,Free,UK,58,174,0,1,1,,,0,1
14501,1/11/2023,12/3/2023,Free,UK,32,160,0,1,326,,,0,0
14502,5/7/2023,6/16/2023,Free,Australia,129,129,0,1,40,,,0,0
14503,12/5/2023,12/18/2023,Pro,USA,299,897,0,1,13,12/18/2023,Enterprise,49,1
14504,12/6/2023,12/20/2023,Free,India,17,51,0,1,14,,,0,1
14505,3/6/2023,11/1/2023,Pro,USA,96,96,1,1,240,11/1/2023,Enterprise,29,0
14506,10/11/2023,12/24/2023,Free,Canada,84,336,0,1,74,,,0,0
14507,3/19/2023,12/7/2023,Free,India,119,119,0,1,263,,,0,0
14508,7/20/2023,11/3/2023,Free,Germany,102,408,0,1,106,,,0,0
14509,11/21/2023,12/25/2023,Free,USA,13,26,1,1,34,,,0,0
14510,6/17/2023,11/15/2023,Free,France,56,168,0,1,151,,,0,0
14511,5/29/2023,12/5/2023,Free,UK,100,400,0,1,190,,,0,0
14512,5/28/2023,11/6/2023,Free,Canada,32,160,0,1,162,,,0,0
14513,10/3/2023,12/14/2023,Free,India,22,66,1,1,72,,,0,0
14514,3/31/2023,4/20/2023,Pro,Australia,88,264,0,1,20,4/20/2023,Enterprise,99,1
14515,6/26/2023,12/14/2023,Free,Germany,50,250,0,1,171,,,0,0
14516,10/1/2023,11/27/2023,Free,Germany,138,276,0,1,57,,,0,0
14517,6/20/2023,10/21/2023,Free,India,113,452,1,1,123,,,0,0
14518,11/6/2023,12/12/2023,Free,Australia,91,182,0,1,36,,,0,0
14519,6/30/2023,8/1/2023,Free,Canada,101,505,0,1,32,,,0,0
14520,9/9/2023,11/25/2023,Free,USA,12,60,0,1,77,,,0,0
14521,3/15/2023,3/17/2023,Pro,India,91,182,0,1,2,3/17/2023,Basic,29,1
14522,8/3/2023,8/21/2023,Free,UK,3,12,0,1,18,,,0,1
14523,3/21/2023,9/14/2023,Free,Canada,14,14,0,1,177,,,0,0
14524,4/6/2023,7/23/2023,Free,Germany,47,47,0,1,108,,,0,0
14525,11/18/2023,12/9/2023,Free,France,84,336,0,1,21,,,0,1
14526,11/15/2023,11/24/2023,Free,France,61,122,0,1,9,,,0,1
14527,7/22/2023,7/31/2023,Pro,USA,111,222,0,1,9,7/31/2023,Enterprise,29,1
14528,10/13/2023,10/28/2023,Free,Germany,5,15,0,1,15,,,0,1
14529,2/28/2023,3/18/2023,Free,France,12,12,0,1,18,,,0,1
14530,10/13/2023,12/27/2023,Pro,Canada,246,984,0,1,75,12/27/2023,Standard,99,0
14531,9/11/2023,10/29/2023,Pro,USA,281,281,0,1,48,10/29/2023,Standard,99,0
14532,8/19/2023,12/14/2023,Pro,India,230,230,0,1,117,12/14/2023,Standard,99,0
14533,3/4/2023,9/11/2023,Free,UK,38,38,0,1,191,,,0,0
14534,3/20/2023,4/7/2023,Free,USA,107,214,0,1,18,,,0,1
14535,2/10/2023,3/31/2023,Free,India,5,10,0,1,49,,,0,0
14536,5/24/2023,10/14/2023,Free,Australia,94,188,0,1,143,,,0,0
14537,5/25/2023,12/14/2023,Pro,India,81,162,1,1,203,12/14/2023,Standard,49,0
14538,1/13/2023,3/9/2023,Free,UK,105,420,0,1,55,,,0,0
14539,9/3/2023,11/1/2023,Pro,UK,177,354,0,1,59,11/1/2023,Standard,99,0
14540,7/31/2023,11/9/2023,Pro,Germany,200,400,0,1,101,11/9/2023,Enterprise,49,0
14541,5/7/2023,8/12/2023,Free,India,55,275,1,1,97,,,0,0
14542,8/3/2023,9/17/2023,Free,India,135,675,0,1,45,,,0,0
14543,1/8/2023,5/26/2023,Free,UK,78,156,0,1,138,,,0,0
14544,6/4/2023,9/25/2023,Free,France,96,384,0,1,113,,,0,0
14545,9/7/2023,10/9/2023,Free,France,11,55,0,1,32,,,0,0
14546,11/30/2023,12/2/2023,Free,France,150,450,0,1,2,,,0,1
14547,8/27/2023,12/11/2023,Free,USA,101,202,0,1,106,,,0,0
14548,3/24/2023,4/2/2023,Free,Germany,113,565,0,1,9,,,0,1
14549,1/25/2023,5/2/2023,Free,Germany,44,132,0,1,97,,,0,0
14550,12/20/2023,12/30/2023,Free,Canada,133,665,0,1,10,,,0,1
14551,3/31/2023,9/22/2023,Free,UK,55,110,0,1,175,,,0,0
14552,7/24/2023,8/22/2023,Free,France,83,83,0,1,29,,,0,1
14553,4/12/2023,11/26/2023,Free,UK,108,324,0,1,228,,,0,0
14554,5/14/2023,10/16/2023,Free,UK,49,245,0,1,155,,,0,0
14555,2/24/2023,4/9/2023,Free,Australia,45,135,0,1,44,,,0,0
14556,12/24/2023,12/24/2023,Free,Germany,107,428,0,1,0,,,0,1
14557,9/27/2023,9/30/2023,Free,India,2,2,0,0,3,,,0,1
14558,1/28/2023,6/11/2023,Free,Canada,83,415,0,1,134,,,0,0
14559,3/5/2023,3/12/2023,Pro,USA,174,870,0,1,7,3/12/2023,Enterprise,29,1
14560,8/14/2023,11/27/2023,Free,Australia,80,320,0,1,105,,,0,0
14561,6/22/2023,9/19/2023,Free,India,59,118,0,1,89,,,0,0
14562,9/30/2023,10/20/2023,Free,India,149,596,0,1,20,,,0,1
14563,2/6/2023,7/11/2023,Free,Canada,17,34,0,1,155,,,0,0
14564,3/12/2023,4/14/2023,Free,Canada,25,50,0,1,33,,,0,0
14565,9/28/2023,11/29/2023,Free,Germany,54,162,0,1,62,,,0,0
14566,12/18/2023,12/31/2023,Free,Australia,24,96,1,1,13,,,0,1
14567,1/1/2023,12/6/2023,Free,France,65,65,0,1,339,,,0,0
14568,3/18/2023,10/18/2023,Free,USA,33,165,0,1,214,,,0,0
14569,9/10/2023,12/10/2023,Free,USA,67,67,0,1,91,,,0,0
14570,1/16/2023,4/24/2023,Free,Germany,17,85,0,1,98,,,0,0
14571,9/25/2023,12/31/2023,Free,UK,115,230,0,1,97,,,0,0
14572,12/14/2023,12/31/2023,Free,USA,130,650,0,1,17,,,0,1
14573,2/9/2023,7/17/2023,Free,France,140,560,0,1,158,,,0,0
14574,11/25/2023,11/27/2023,Free,India,129,387,0,1,2,,,0,1
14575,8/19/2023,12/25/2023,Free,Canada,72,360,0,1,128,,,0,0
14576,11/25/2023,12/18/2023,Free,Australia,28,56,0,1,23,,,0,1
14577,7/23/2023,12/5/2023,Free,Canada,101,505,0,1,135,,,0,0
14578,3/11/2023,8/25/2023,Free,USA,96,288,0,1,167,,,0,0
14579,1/3/2023,5/28/2023,Free,France,130,520,1,1,145,,,0,0
14580,10/1/2023,10/4/2023,Free,Germany,32,96,1,1,3,,,0,1
14581,3/6/2023,4/21/2023,Pro,Canada,58,232,0,1,46,4/21/2023,Enterprise,29,0
14582,12/14/2023,12/22/2023,Pro,France,230,690,0,1,8,12/22/2023,Basic,29,1
14583,8/23/2023,9/26/2023,Free,Australia,148,296,0,1,34,,,0,0
14584,8/18/2023,9/30/2023,Free,Germany,109,109,0,1,43,,,0,0
14585,2/10/2023,7/9/2023,Free,Germany,14,14,0,1,149,,,0,0
14586,12/22/2023,12/25/2023,Free,USA,5,20,0,1,3,,,0,1
14587,10/28/2023,11/13/2023,Free,Australia,53,53,0,1,16,,,0,1
14588,6/19/2023,11/4/2023,Free,Canada,96,288,0,1,138,,,0,0
14589,1/1/2024,1/1/2024,Free,UK,111,111,0,1,0,,,0,1
14590,10/22/2023,12/28/2023,Free,UK,14,56,0,1,67,,,0,0
14591,12/27/2023,12/29/2023,Free,UK,24,96,0,1,2,,,0,1
14592,3/29/2023,8/31/2023,Free,Germany,90,360,0,1,155,,,0,0
14593,5/2/2023,7/12/2023,Free,USA,142,426,1,1,71,,,0,0
14594,10/25/2023,11/25/2023,Free,Germany,21,84,0,1,31,,,0,0
14595,9/7/2023,10/16/2023,Free,France,96,480,0,1,39,,,0,0
14596,12/21/2023,12/22/2023,Free,Germany,67,335,0,1,1,,,0,1
14597,9/1/2023,12/5/2023,Free,Germany,1,1,0,0,95,,,0,0
14598,10/16/2023,12/16/2023,Pro,Canada,231,693,0,1,61,12/16/2023,Basic,99,0
14599,2/7/2023,7/16/2023,Pro,Germany,27,54,1,1,159,7/16/2023,Enterprise,29,0
14600,4/25/2023,6/2/2023,Free,Germany,9,45,0,1,38,,,0,0
14601,11/12/2023,12/30/2023,Free,Germany,6,24,0,1,48,,,0,0
14602,1/8/2023,4/26/2023,Free,France,119,238,0,1,108,,,0,0
14603,5/8/2023,5/17/2023,Free,USA,8,8,0,1,9,,,0,1
14604,6/4/2023,6/17/2023,Free,Australia,67,201,0,1,13,,,0,1
14605,7/15/2023,8/3/2023,Pro,India,21,42,0,1,19,8/3/2023,Enterprise,29,1
14606,4/19/2023,12/5/2023,Free,France,128,512,0,1,230,,,0,0
14607,8/25/2023,12/3/2023,Free,USA,101,101,0,1,100,,,0,0
14608,6/7/2023,12/25/2023,Free,Germany,138,276,1,1,201,,,0,0
14609,6/23/2023,11/18/2023,Free,Germany,112,112,0,1,148,,,0,0
14610,10/23/2023,12/12/2023,Free,France,93,93,0,1,50,,,0,0
14611,10/24/2023,11/24/2023,Pro,Canada,32,160,0,1,31,11/24/2023,Basic,29,0
14612,5/31/2023,10/15/2023,Free,France,73,146,0,1,137,,,0,0
14613,8/6/2023,11/11/2023,Pro,France,118,354,0,1,97,11/11/2023,Enterprise,49,0
14614,8/4/2023,9/25/2023,Free,Canada,58,232,0,1,52,,,0,0
14615,4/14/2023,6/15/2023,Pro,USA,281,281,0,1,62,6/15/2023,Standard,99,0
14616,5/9/2023,6/3/2023,Free,Canada,18,72,0,1,25,,,0,1
14617,10/14/2023,12/16/2023,Pro,Germany,154,616,0,1,63,12/16/2023,Enterprise,29,0
14618,8/9/2023,11/7/2023,Free,USA,20,40,0,1,90,,,0,0
14619,4/28/2023,10/10/2023,Free,USA,87,87,0,1,165,,,0,0
14620,3/22/2023,10/6/2023,Free,UK,40,200,0,1,198,,,0,0
14621,9/10/2023,11/28/2023,Free,India,120,480,0,1,79,,,0,0
14622,2/16/2023,3/24/2023,Free,India,15,60,1,1,36,,,0,0
14623,1/19/2023,7/24/2023,Free,Canada,129,258,0,1,186,,,0,0
14624,11/22/2023,12/16/2023,Pro,USA,86,430,1,1,24,12/16/2023,Enterprise,99,1
14625,2/5/2023,11/21/2023,Pro,UK,282,1410,0,1,289,11/21/2023,Standard,29,0
14626,9/24/2023,11/12/2023,Free,Germany,82,410,0,1,49,,,0,0
14627,6/1/2023,8/22/2023,Free,India,6,6,1,1,82,,,0,0
14628,7/16/2023,10/6/2023,Free,UK,123,492,0,1,82,,,0,0
14629,12/16/2023,12/20/2023,Free,UK,63,126,0,1,4,,,0,1
14630,5/26/2023,7/17/2023,Free,India,89,445,0,1,52,,,0,0
14631,3/25/2023,12/20/2023,Free,Australia,27,27,0,1,270,,,0,0
14632,11/20/2023,12/13/2023,Pro,UK,116,232,0,1,23,12/13/2023,Basic,99,1
14633,3/9/2023,11/14/2023,Free,France,87,261,0,1,250,,,0,0
14634,7/24/2023,12/24/2023,Pro,France,94,188,0,1,153,12/24/2023,Standard,29,0
14635,8/29/2023,12/19/2023,Pro,France,273,819,0,1,112,12/19/2023,Enterprise,99,0
14636,4/19/2023,8/12/2023,Pro,India,195,195,0,1,115,8/12/2023,Standard,99,0
14637,6/5/2023,9/26/2023,Free,USA,86,430,1,1,113,,,0,0
14638,4/30/2023,12/2/2023,Free,USA,62,62,1,1,216,,,0,0
14639,4/12/2023,7/6/2023,Free,Germany,10,20,0,1,85,,,0,0
14640,7/6/2023,12/19/2023,Free,Australia,76,304,0,1,166,,,0,0
14641,6/8/2023,11/24/2023,Pro,India,113,339,0,1,169,11/24/2023,Standard,49,0
14642,4/18/2023,12/14/2023,Free,France,52,208,0,1,240,,,0,0
14643,7/18/2023,12/12/2023,Free,Canada,64,64,0,1,147,,,0,0
14644,2/9/2023,3/22/2023,Free,UK,61,305,0,1,41,,,0,0
14645,7/26/2023,8/6/2023,Pro,Germany,235,235,0,1,11,8/6/2023,Basic,99,1
14646,10/9/2023,11/17/2023,Free,Canada,140,140,0,1,39,,,0,0
14647,5/25/2023,8/10/2023,Free,Australia,128,256,0,1,77,,,0,0
14648,3/31/2023,4/28/2023,Free,USA,34,68,0,1,28,,,0,1
14649,3/26/2023,7/6/2023,Pro,Germany,87,174,0,1,102,7/6/2023,Standard,29,0
14650,8/25/2023,11/4/2023,Pro,India,250,750,0,1,71,11/4/2023,Basic,29,0
14651,4/16/2023,7/20/2023,Pro,USA,61,244,0,1,95,7/20/2023,Basic,49,0
14652,8/1/2023,8/16/2023,Pro,Germany,194,194,0,1,15,8/16/2023,Basic,49,1
14653,7/7/2023,7/7/2023,Free,Australia,66,264,0,1,0,,,0,1
14654,3/25/2023,10/23/2023,Free,Australia,97,291,0,1,212,,,0,0
14655,1/3/2023,8/9/2023,Free,Germany,52,260,0,1,218,,,0,0
14656,2/18/2023,7/19/2023,Free,Germany,112,336,0,1,151,,,0,0
14657,4/4/2023,12/11/2023,Free,USA,73,292,0,1,251,,,0,0
14658,8/13/2023,11/21/2023,Pro,Australia,114,342,0,1,100,11/21/2023,Basic,29,0
14659,4/5/2023,8/8/2023,Free,UK,119,119,0,1,125,,,0,0
14660,6/6/2023,7/22/2023,Free,France,42,210,0,1,46,,,0,0
14661,3/17/2023,4/15/2023,Free,France,85,85,0,1,29,,,0,1
14662,3/29/2023,10/17/2023,Pro,UK,118,236,0,1,202,10/17/2023,Standard,29,0
14663,5/15/2023,7/1/2023,Free,USA,96,480,0,1,47,,,0,0
14664,9/8/2023,11/26/2023,Pro,India,157,471,0,1,79,11/26/2023,Enterprise,49,0
14665,12/11/2023,12/11/2023,Free,USA,91,364,0,1,0,,,0,1
14666,8/24/2023,9/6/2023,Free,UK,105,420,0,1,13,,,0,1
14667,5/31/2023,12/28/2023,Free,France,100,500,0,1,211,,,0,0
14668,6/18/2023,11/4/2023,Pro,France,92,460,0,1,139,11/4/2023,Basic,99,0
14669,4/1/2023,9/13/2023,Free,USA,9,45,0,1,165,,,0,0
14670,9/12/2023,11/5/2023,Free,USA,26,52,0,1,54,,,0,0
14671,10/2/2023,12/8/2023,Free,Germany,35,175,0,1,67,,,0,0
14672,9/29/2023,12/13/2023,Pro,UK,44,176,0,1,75,12/13/2023,Basic,99,0
14673,3/1/2023,10/17/2023,Free,Germany,140,560,0,1,230,,,0,0
14674,3/3/2023,4/23/2023,Pro,USA,90,180,0,1,51,4/23/2023,Standard,49,0
14675,5/8/2023,10/6/2023,Free,Germany,119,476,1,1,151,,,0,0
14676,4/17/2023,12/21/2023,Free,India,100,100,0,1,248,,,0,0
14677,8/7/2023,12/18/2023,Free,USA,74,370,1,1,133,,,0,0
14678,8/5/2023,9/1/2023,Free,UK,4,12,0,1,27,,,0,1
14679,6/25/2023,9/10/2023,Free,Canada,146,730,0,1,77,,,0,0
14680,7/9/2023,12/23/2023,Free,USA,135,675,0,1,167,,,0,0
14681,11/2/2023,12/18/2023,Pro,USA,148,296,0,1,46,12/18/2023,Standard,99,0
